playerID,G,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,IBB,HBP,SH,SF,GIDP,AVG,SLG
baronda01,16,9,1,1,0,0,0,0,0,0,0,7,0,0,2,0,0,0.1111111111111111,0.1111111111111111
barondi01,3,6,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0
baronst01,4,11,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0.0,0.0
barracu01,69,163,14,33,6,1,1,14,0,2,23,36,1,0,2,2,7,0.20245398773006135,0.26993865030674846
barrage01,67,62,19,18,2,3,0,3,5,1,2,9,0,0,1,0,1,0.2903225806451613,0.41935483870967744
barraky01,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
barrbo01,179,633,61,117,14,6,4,17,1,0,31,26,0,6,0,0,0,0.1848341232227488,0.24486571879936808
barrbo02,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
barre01,8,34,7,7,1,0,0,2,1,0,0,1,0,0,0,0,0,0.20588235294117646,0.23529411764705882
barreaa01,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
barrebi01,3,13,1,2,1,0,0,1,0,1,0,0,0,0,0,0,0,0.15384615384615385,0.23076923076923078
barrebi02,718,2395,318,690,151,30,23,328,80,50,209,239,0,8,81,0,0,0.2881002087682672,0.40501043841336115
barrebo01,239,650,57,169,23,5,10,86,6,3,32,61,0,1,22,0,0,0.26,0.3569230769230769
barredi01,141,222,22,40,4,1,0,15,0,0,17,23,0,1,17,0,7,0.18018018018018017,0.2072072072072072
barrefr01,104,54,3,9,1,0,0,2,0,0,2,18,0,0,1,0,0,0.16666666666666666,0.18518518518518517
barreji01,866,3306,580,962,83,47,16,255,143,0,440,0,0,29,60,0,0,0.2909860859044162,0.3590441621294616
barrejo01,588,1811,303,454,82,32,23,220,69,0,265,201,0,8,24,0,19,0.2506902263942573,0.36940916620651576
barrema01,8,19,1,1,1,0,0,0,0,0,1,4,0,0,0,0,0,0.05263157894736842,0.10526315789473684
barrema02,941,3378,418,938,163,9,18,314,57,21,304,209,7,16,102,33,81,0.27767910005920665,0.347246891651865
barremi01,1054,3512,398,925,220,21,98,424,11,17,279,480,38,28,22,32,105,0.26338268792710706,0.4216970387243736
barrere01,253,398,17,54,11,0,0,29,0,0,5,83,0,1,52,0,9,0.135678391959799,0.16331658291457288
barreti01,4,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0.0,0.0
barreto01,54,84,9,17,1,0,0,4,0,0,10,15,0,1,5,0,1,0.20238095238095238,0.21428571428571427
barrifr01,129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
barrijo01,10,19,2,3,0,0,0,0,0,0,1,4,0,0,0,0,1,0.15789473684210525,0.15789473684210525
barrima01,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
barriyh01,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
barrji01,481,513,28,83,15,2,1,31,2,0,15,129,0,4,68,1,4,0.1617933723196881,0.2046783625730994
barrocu01,32,99,6,19,2,0,0,9,3,0,12,0,0,2,5,0,0,0.1919191919191919,0.21212121212121213
barrofr01,18,86,13,13,2,1,0,11,1,0,0,0,0,0,0,0,0,0.1511627906976744,0.19767441860465115
barrofr02,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
barrore01,10,21,3,4,1,0,0,1,2,0,1,4,0,0,0,0,0,0.19047619047619047,0.23809523809523808
barroto01,58,190,22,54,12,1,4,24,0,1,12,39,0,2,2,3,2,0.28421052631578947,0.42105263157894735
barrsc01,41,107,9,12,3,0,0,2,2,0,14,0,0,2,4,0,0,0.11214953271028037,0.14018691588785046
barrst01,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
barryed01,12,23,3,2,1,0,0,2,0,0,2,0,0,0,2,0,0,0.08695652173913043,0.13043478260869565
barryha01,3,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0.0
barryja01,1223,4146,532,1009,142,38,10,429,153,18,396,142,0,76,284,0,0,0.24336710082006754,0.3031837916063676
barryje01,104,217,25,53,18,0,5,28,0,4,22,48,1,2,0,4,4,0.24423963133640553,0.39631336405529954
barryke01,20,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0
barryri01,20,32,4,6,1,0,0,0,0,0,5,6,0,1,0,0,2,0.1875,0.21875
barrysh01,1100,4014,516,1073,128,47,10,391,140,0,279,0,0,37,135,0,0,0.26731439960139514,0.33009466865969106
barryto01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
bartedi01,2016,7629,1130,2165,442,71,79,710,109,3,748,627,0,97,269,0,102,0.2837855551186263,0.3914012321405165
barteki01,243,416,69,90,12,5,4,33,36,19,36,141,1,3,16,2,4,0.21634615384615385,0.2980769230769231
barthbo01,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
barthji01,3,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0
barthjo01,4,3,0,1,0,1,0,2,0,0,0,0,0,0,0,0,0,0.3333333333333333,1.0
barthle01,9,8,0,1,1,0,0,1,0,0,0,5,0,0,0,0,0,0.125,0.25
bartito01,124,355,32,78,10,3,0,16,3,3,26,37,0,0,5,0,0,0.21971830985915494,0.2647887323943662
bartlbi01,19,25,2,3,0,1,0,0,0,0,1,0,0,0,0,0,0,0.12,0.2
bartlbo01,9,21,0,1,0,0,0,1,0,0,1,3,0,0,1,0,0,0.047619047619047616,0.047619047619047616
bartlir01,14,46,5,8,1,1,0,5,0,0,3,7,0,0,2,0,0,0.17391304347826086,0.2391304347826087
bartlja01,892,3141,435,849,156,26,31,286,123,37,275,526,8,48,31,26,61,0.2702960840496657,0.36612543775867556
bartobo01,393,1049,54,237,31,3,9,66,3,6,87,168,18,5,6,6,33,0.2259294566253575,0.2869399428026692
bartobr01,83,153,23,41,9,2,2,13,3,2,19,39,0,2,4,1,5,0.2679738562091503,0.39215686274509803
bartocl01,53,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0
bartoda01,24,47,9,12,1,0,0,1,0,0,6,3,0,0,0,0,0,0.2553191489361702,0.2765957446808511
bartoda02,551,1744,242,431,94,11,30,184,13,7,290,348,10,14,19,18,25,0.24713302752293578,0.36525229357798167
bartoha01,29,60,5,10,2,1,0,3,2,0,3,0,0,0,2,0,0,0.16666666666666666,0.23333333333333334
bartosh01,73,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,
bartovi01,102,373,64,87,12,4,16,65,1,0,29,62,0,10,2,0,0,0.23324396782841822,0.4155495978552279
bartsch01,26,78,7,13,1,0,0,6,2,0,11,12,0,1,0,0,0,0.16666666666666666,0.1794871794871795
barziph01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
basakch01,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
basgamo01,200,512,52,110,15,3,4,41,1,0,46,51,0,2,7,0,17,0.21484375,0.279296875
bashaal01,8,17,3,2,0,0,0,0,0,0,3,0,0,0,0,0,0,0.11764705882352941,0.11764705882352941
bashowa01,10,10,1,2,0,0,0,0,0,0,1,3,0,0,0,0,0,0.2,0.2
basined01,203,602,58,147,19,7,4,59,1,0,35,70,0,6,21,0,17,0.2441860465116279,0.31893687707641194
baskeji01,35,47,5,8,1,1,0,3,0,0,6,0,0,2,1,0,0,0.1702127659574468,0.23404255319148937
bassan01,130,38,3,4,0,1,0,6,1,0,0,17,0,0,1,0,0,0.10526315789473684,0.15789473684210525
bassbr01,101,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0
bassdi01,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
bassdo01,2,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1.0,1.0
bassech01,917,3493,392,806,114,49,15,402,116,0,239,312,0,27,0,0,0,0.23074720870312052,0.3043229315774406
bassich01,24,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0
bassjo01,25,100,19,29,2,10,3,19,0,1,3,4,0,0,0,0,0,0.29,0.6
basske01,1571,4839,609,1308,248,40,118,611,151,73,357,668,63,37,28,30,112,0.2703037817730936,0.41124199214713786
bassljo01,811,2319,250,704,99,16,1,318,13,8,437,81,0,10,92,0,0,0.3035791289348857,0.3613626563173782
bassno01,66,82,5,8,0,0,1,6,0,0,3,48,0,0,4,0,0,0.0975609756097561,0.13414634146341464
bassra01,130,325,24,69,6,2,9,42,0,1,30,51,2,4,3,4,8,0.2123076923076923,0.3261538461538461
bastaan01,341,8,0,0,0,0,0,0,0,0,1,5,0,0,1,0,0,0.0,0.0
bastich01,504,1806,241,342,49,26,11,144,57,0,179,308,0,15,0,0,0,0.1893687707641196,0.26356589147286824
batchem01,348,1253,134,315,38,22,7,98,37,0,65,0,0,3,40,0,0,0.25139664804469275,0.33359936153232245
batchjo01,11,3,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0.0,0.0
batchri01,43,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0
batemjo01,1017,3330,250,765,123,18,81,375,10,10,172,610,69,27,25,31,123,0.22972972972972974,0.3504504504504504
batesaa01,5,11,2,4,2,0,0,2,0,0,1,4,0,0,0,0,0,0.36363636363636365,0.5454545454545454
batesbi01,29,48,11,6,1,0,0,2,8,1,4,10,0,0,1,1,2,0.125,0.14583333333333334
batesbu01,15,58,8,15,2,0,1,2,1,0,2,8,0,0,2,0,3,0.25862068965517243,0.3448275862068966
batesch01,9,38,5,9,2,2,0,2,3,1,3,5,0,0,0,0,0,0.23684210526315788,0.39473684210526316
batesde01,22,60,1,8,2,0,0,1,0,1,6,15,1,4,0,0,2,0.13333333333333333,0.16666666666666666
batesdi01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
batesfr01,27,77,9,16,1,0,0,5,0,0,12,0,0,1,1,0,0,0.2077922077922078,0.22077922077922077
batesja01,319,677,88,162,38,5,12,69,5,8,88,152,6,7,3,1,18,0.23929098966026588,0.36336779911373707
batesjo01,1,4,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0.0,0.0
batesjo02,1154,3913,565,1087,167,73,25,417,187,0,503,190,0,49,132,0,0,0.27779197546639406,0.3769486327625863
batesra01,154,515,51,120,20,9,2,70,15,0,24,48,0,7,15,0,0,0.23300970873786409,0.31844660194174756
bathebi01,121,183,15,39,4,1,8,29,0,0,9,39,2,1,6,2,4,0.21311475409836064,0.3770491803278688
batiske01,6,8,1,2,0,0,0,0,0,0,0,5,0,0,0,0,0,0.25,0.25
batiski01,251,658,59,154,23,1,10,64,4,6,14,120,5,2,3,7,25,0.23404255319148937,0.31762917933130697
batismi01,658,311,20,28,5,0,2,9,0,0,11,173,0,0,28,1,6,0.09003215434083602,0.12540192926045016
batisra01,22,25,2,7,1,0,0,2,0,0,1,10,1,0,0,0,1,0.28,0.32
batisto01,1309,4568,625,1146,226,17,221,718,47,26,287,790,27,47,10,47,109,0.2508756567425569,0.4529334500875657
batscbi01,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,
battala01,2,4,0,1,0,0,0,0,0,0,2,1,0,0,0,0,0,0.25,0.25
batteea01,1141,3586,393,969,150,17,104,449,13,12,421,470,42,28,39,30,127,0.2702175125488009,0.4085331846068042
battege01,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
battijo01,480,1953,228,439,51,25,3,143,26,5,40,36,0,1,0,0,0,0.22478238607270865,0.28110599078341014
battlal01,108,248,33,57,8,0,1,7,13,5,32,52,1,3,4,1,3,0.22983870967741934,0.27419354838709675
battlho01,29,37,5,9,0,0,1,5,1,0,6,13,0,0,0,0,1,0.24324324324324326,0.32432432432432434
battlji01,6,8,1,3,0,1,0,0,0,0,0,1,0,0,1,0,0,0.375,0.625
battoch01,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
battsma01,546,1605,163,432,95,11,26,220,6,4,143,163,0,3,16,5,52,0.2691588785046729,0.39065420560747666
baueral01,7,23,3,5,0,0,0,0,0,0,0,4,0,0,0,0,0,0.21739130434782608,0.21739130434782608
bauerha01,1544,5145,833,1424,229,57,164,703,50,33,521,638,11,34,51,25,95,0.27677356656948493,0.439067055393586
bauerlo01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
bauerri01,187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
bauerru01,129,207,13,50,4,2,0,13,0,0,8,41,0,0,5,0,1,0.24154589371980675,0.28019323671497587
bauertr01,65,13,0,1,0,0,0,0,0,0,1,5,0,0,1,0,0,0.07692307692307693,0.07692307692307693
baughju01,79,218,28,55,11,1,1,20,13,4,7,38,0,1,5,3,4,0.25229357798165136,0.3256880733944954
baumafr01,246,225,16,49,8,2,2,24,1,1,26,90,0,0,7,2,0,0.21777777777777776,0.29777777777777775
baumapa01,299,904,118,248,30,13,4,101,30,10,81,76,0,9,31,0,0,0.2743362831858407,0.3495575221238938
baumeji01,18,34,2,7,1,1,0,2,0,0,2,10,0,2,1,0,0,0.20588235294117646,0.29411764705882354
baumgge01,124,215,15,31,5,1,0,13,1,0,30,49,0,1,5,0,0,0.14418604651162792,0.17674418604651163
baumgha01,9,4,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0.25,0.25
baumgjo01,7,27,3,5,0,0,0,2,0,0,0,5,0,0,0,0,0,0.18518518518518517,0.18518518518518517
baumgro01,92,12,0,1,0,0,0,0,0,0,0,4,0,0,0,0,0,0.08333333333333333,0.08333333333333333
baumgst01,154,158,16,30,5,1,0,9,0,0,13,31,0,0,7,0,0,0.189873417721519,0.23417721518987342
baumhfr01,1019,3477,450,1010,165,51,25,272,30,20,258,258,2,17,45,10,57,0.2904802991084268,0.38884095484613174
bausege01,7,21,1,1,0,0,0,0,2,0,4,8,0,0,0,0,0,0.047619047619047616,0.047619047619047616
bautaed01,97,17,0,3,0,0,0,0,0,0,0,4,0,0,1,0,0,0.17647058823529413,0.17647058823529413
bautida01,895,2517,317,685,121,19,62,319,37,16,149,409,12,15,20,17,75,0.2721493841875248,0.40921732220897894
bautide01,131,8,0,2,0,0,0,2,0,0,0,4,0,0,0,0,0,0.25,0.25
bautijo01,314,50,2,5,0,0,0,1,0,0,1,17,0,0,4,0,0,0.1,0.1
bautijo02,1403,4716,810,1212,243,16,286,793,58,24,794,1010,52,63,23,46,131,0.25699745547073793,0.4972434266327396
baxesji01,88,280,39,69,12,0,17,39,1,1,25,54,0,1,2,0,15,0.24642857142857144,0.4714285714285714
baxesmi01,146,337,40,73,13,2,1,13,1,7,39,39,1,3,6,0,6,0.2166172106824926,0.27596439169139464
baxtemi01,232,417,52,95,23,4,4,28,10,5,55,100,5,13,0,4,7,0.2278177458033573,0.33093525179856115
baxtemo01,6,21,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0.19047619047619047,0.19047619047619047
bayha01,675,2640,413,722,65,42,5,141,169,0,195,0,0,18,107,0,0,0.2734848484848485,0.33560606060606063
bayja01,1278,4505,737,1200,240,30,222,754,95,17,636,1216,38,56,7,54,84,0.2663706992230855,0.48079911209766923
bayledi01,19,71,7,16,1,0,1,3,0,0,6,0,0,2,1,0,0,0.22535211267605634,0.28169014084507044
baylijo01,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
baylodo01,2292,8198,1236,2135,366,28,338,1276,285,120,805,1069,91,267,16,115,196,0.2604293730178092,0.43559404732861673
baynebi01,199,214,24,62,8,2,1,13,0,2,10,42,0,3,4,0,0,0.2897196261682243,0.3598130841121495
bazaryo01,25,11,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0.0,0.0
beachbr01,49,85,5,10,1,0,0,5,0,0,5,47,0,0,11,0,0,0.11764705882352941,0.12941176470588237
beachja01,8,31,3,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0.0967741935483871,0.16129032258064516
beallbo01,148,234,32,54,12,0,1,18,4,5,45,41,0,1,3,2,4,0.23076923076923078,0.2948717948717949
bealljo01,58,170,18,43,4,1,3,17,2,1,11,25,0,2,6,0,0,0.2529411764705882,0.3411764705882353
beallwa01,36,35,3,4,0,0,0,3,0,0,5,11,0,0,1,0,0,0.11428571428571428,0.11428571428571428
bealsto01,123,539,109,131,15,16,0,66,4,1,8,11,0,0,0,0,0,0.24304267161410018,0.3302411873840445
beamal01,2,6,0,1,1,0,0,0,0,0,0,2,0,0,0,0,0,0.16666666666666666,0.3333333333333333
beamer01,10,11,2,2,0,0,0,0,1,0,0,4,0,1,0,0,0,0.18181818181818182,0.18181818181818182
beamoch01,28,17,1,0,0,0,0,1,0,0,1,9,0,0,1,0,0,0.0,0.0
beamoch02,45,51,8,10,2,0,0,0,1,0,3,8,0,0,0,0,1,0.19607843137254902,0.23529411764705882
beamotr01,95,158,16,40,9,0,0,15,3,3,11,36,0,1,2,0,4,0.25316455696202533,0.310126582278481
beamtj01,52,5,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0.0,0.0
beanbe01,86,72,11,19,5,0,1,6,0,0,4,17,0,0,1,0,0,0.2638888888888889,0.375
beanbi01,272,478,42,108,20,2,5,53,3,8,25,84,2,4,4,8,9,0.22594142259414227,0.3075313807531381
beanco01,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
beanebi01,148,301,30,66,14,0,3,29,5,5,11,80,0,0,2,1,8,0.21926910299003322,0.2956810631229236
beanjo01,48,176,13,39,2,1,0,5,9,0,5,0,0,1,7,0,0,0.2215909090909091,0.24431818181818182
beardda01,172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
beardge01,212,288,35,68,10,1,4,32,0,0,14,42,0,0,9,0,7,0.2361111111111111,0.3194444444444444
beardmi01,74,10,0,1,0,0,0,0,0,0,1,6,0,0,1,0,0,0.1,0.1
beardol01,331,1307,195,353,34,34,4,173,73,0,112,61,0,4,0,0,0,0.2700841622035195,0.35730680948737564
beardra01,13,17,1,1,0,0,0,0,0,0,1,8,0,0,0,0,0,0.058823529411764705,0.058823529411764705
beardte01,194,474,80,94,11,6,6,35,16,2,78,107,2,3,7,0,6,0.19831223628691982,0.2848101265822785
bearega01,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
bearnla01,173,62,4,10,3,1,0,3,0,0,1,25,0,1,0,0,1,0.16129032258064516,0.24193548387096775
bearske01,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
beaslch01,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
beaslle01,25,32,5,7,1,0,0,3,1,1,2,2,0,0,2,1,0,0.21875,0.25
beatied01,114,388,46,56,5,5,4,38,3,0,32,90,0,0,0,0,0,0.14432989690721648,0.21391752577319587
beatlda01,1,3,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0.0,0.0
beatope01,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
beattbl01,7,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5
beattde01,2,3,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0.0,0.0
beattji01,203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
beaucji01,393,661,79,153,18,4,14,90,6,5,54,150,6,3,0,12,11,0.2314674735249622,0.33434190620272314
beaumgi01,1463,5660,955,1759,182,82,39,617,254,0,425,14,0,30,166,0,0,0.3107773851590106,0.39257950530035335
beavabl01,54,2,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0.0,0.0
beaveed01,13,58,13,15,2,0,0,7,2,0,1,0,0,0,0,0,0,0.25862068965517243,0.29310344827586204
beazljo01,76,120,9,18,3,2,0,13,0,0,5,55,0,0,15,0,1,0.15,0.20833333333333334
becanbu01,12,41,3,10,0,0,0,2,0,0,1,2,0,1,0,0,0,0.24390243902439024,0.24390243902439024
bechlst01,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
bechtge01,221,1041,215,288,48,11,3,165,17,2,21,12,0,0,0,0,0,0.276657060518732,0.3525456292026897
beckbo01,266,327,17,61,14,0,0,20,0,0,4,46,0,0,19,0,13,0.18654434250764526,0.22935779816513763
beckch01,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
beckch02,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
beckcl01,468,1525,203,354,56,11,12,162,9,0,184,180,0,5,44,0,0,0.2321311475409836,0.30688524590163935
beckebe01,876,2764,367,763,114,43,45,292,129,15,241,231,0,5,81,0,0,0.27604920405209843,0.39725036179450074
beckebo01,6,10,1,1,0,0,0,1,0,0,3,0,0,0,0,0,0,0.1,0.1
beckech01,15,24,1,6,0,0,0,0,0,0,1,0,0,0,1,0,0,0.25,0.25
beckegl01,1320,5208,685,1473,196,31,22,360,49,25,260,243,3,19,58,27,114,0.2828341013824885,0.3450460829493088
beckehe01,55,137,9,25,2,0,0,13,0,0,8,0,0,3,5,0,0,0.18248175182481752,0.19708029197080293
beckehe02,152,358,45,94,18,3,2,47,1,0,50,42,0,4,0,0,8,0.26256983240223464,0.3463687150837989
beckejo01,40,83,8,20,5,2,1,13,0,0,8,8,0,1,0,0,0,0.24096385542168675,0.3855421686746988
beckejo02,335,289,19,41,12,0,3,18,0,0,12,110,0,0,33,1,4,0.14186851211072665,0.21453287197231835
beckema01,17,52,5,13,2,0,0,3,3,0,2,9,0,0,5,0,0,0.25,0.28846153846153844
becker01,232,912,122,265,42,11,9,123,12,0,30,0,0,2,9,0,0,0.2905701754385965,0.39035087719298245
beckeri01,789,2227,345,570,100,12,45,243,66,26,350,616,4,12,19,12,44,0.2559497081275258,0.3722496632240683
beckero01,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
beckfr01,8,32,2,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0.1875,0.25
