playerID,G,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,IBB,HBP,SH,SF,GIDP
atkinmi01,10,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
atkinto01,16,19,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
attredi01,61,144,26,31,2,2,1,16,1,0,20,23,0,0,5,0,0
atwelto01,378,1117,116,290,41,7,9,110,4,5,161,84,10,8,11,7,36
atwoobi01,342,961,82,220,41,4,7,112,4,0,93,89,0,3,13,0,20
atzja01,209,605,64,132,21,3,0,49,23,0,69,0,0,6,33,0,0
aubreha01,96,325,26,69,8,2,0,27,7,0,18,0,0,5,9,0,0
aubremi01,46,135,14,35,7,0,6,17,0,0,10,15,0,0,0,0,4
aucoide01,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
auderi01,62,151,11,34,9,0,2,24,1,2,7,35,0,0,0,0,4
auerbri01,624,1407,167,309,56,5,9,86,36,21,127,198,10,6,22,5,36
augenbr01,12,4,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0
augusda01,29,29,4,6,1,0,0,0,0,1,0,6,0,0,0,0,2
augusdo01,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
augusje01,279,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
aukerel01,356,700,73,131,15,9,6,72,2,0,41,232,0,2,41,0,2
auldsle01,3,4,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
aultdo01,256,713,66,168,29,5,17,86,4,5,71,108,6,7,5,4,29
aumonph01,46,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
aurilri01,1652,5721,745,1576,301,22,186,756,23,18,450,861,22,24,36,47,140
ausanjo01,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ausmubr01,1971,6279,718,1579,270,34,80,607,102,53,634,1034,69,69,82,37,201
austde01,15,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
austihe01,23,101,10,25,3,3,0,11,0,0,0,4,0,0,0,0,0
austije01,38,8,0,1,0,0,0,0,0,0,0,5,0,0,2,0,0
austiji01,1580,5388,661,1328,174,76,13,390,244,43,592,363,0,44,278,0,0
austiji02,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
austiri01,89,19,0,2,1,0,0,0,0,0,3,11,0,0,0,0,0
autryal01,1,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
autrych01,81,257,22,50,6,0,0,17,6,0,24,0,0,2,15,0,0
autrych02,120,277,21,68,17,3,2,33,0,0,7,29,0,2,10,0,0
avenbr01,259,609,85,166,33,2,20,103,6,4,57,135,1,11,0,6,12
averiea01,1668,6353,1224,2019,401,128,238,1164,70,57,774,518,0,33,55,0,7
averiea02,449,1031,137,249,41,0,44,159,3,3,162,220,8,8,5,11,22
averyst01,306,437,35,76,14,4,4,32,1,1,12,135,0,0,41,5,4
averyxa01,32,94,14,21,6,1,1,6,6,3,11,23,0,0,2,0,2
avilaal01,683,2084,246,504,111,7,66,282,7,7,325,653,12,11,9,16,52
avilabo01,1300,4620,725,1296,185,35,80,467,78,52,561,399,3,14,134,14,121
avilalu01,241,4,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0
avilemi01,810,2756,358,731,132,12,58,292,76,29,126,382,4,12,32,30,81
avilera01,117,190,21,51,9,0,2,24,0,0,21,22,3,1,9,2,4
avreaja01,2,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
axelrdy01,59,8,1,1,0,0,0,0,0,0,0,6,0,0,1,0,0
axforjo01,403,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
ayalabe01,425,865,114,217,42,1,38,145,2,4,71,136,7,2,1,12,22
ayalabo01,406,31,2,2,1,0,0,1,0,1,0,13,0,0,3,0,0
ayalalu01,534,14,0,4,1,0,0,0,0,0,0,3,0,0,3,0,0
aybarer01,1220,4427,572,1223,222,43,48,417,141,53,226,543,10,42,69,33,87
aybarma01,210,70,6,13,0,0,1,5,0,0,2,28,0,0,4,0,0
aybarwi01,405,1219,137,315,68,2,33,157,7,5,142,206,6,14,7,8,22
aydelja01,14,50,1,5,1,0,0,0,0,0,3,0,0,0,0,0,0
ayersbi01,13,8,0,2,1,0,0,2,0,0,0,3,0,0,2,0,0
ayersdo01,299,420,20,72,10,2,0,23,1,4,13,72,0,1,17,0,0
aylwadi01,4,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
ayraubo01,54,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
ayraujo01,7,5,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1
azcuejo01,909,2828,201,712,94,9,50,304,5,12,207,344,45,17,11,32,87
azocaos01,202,439,38,99,16,0,5,36,10,0,12,36,2,2,4,3,5
babbch01,347,1180,144,287,41,13,0,116,66,0,125,0,0,45,26,0,0
babcobo01,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
babelo01,120,382,37,85,18,2,2,26,1,1,39,26,0,2,3,0,9
babicjo01,112,211,14,36,5,0,0,10,1,0,4,63,0,2,7,0,6
babinch01,28,33,5,8,3,1,0,2,1,0,0,4,0,1,1,0,0
babitsh01,54,156,10,40,1,3,0,14,5,4,13,13,1,0,2,0,6
backebr01,153,133,22,34,5,2,4,16,1,0,10,48,0,2,13,0,1
backmle01,47,74,3,8,1,1,0,5,0,0,8,12,0,2,1,0,0
backmwa01,1102,3245,482,893,138,19,10,240,117,52,371,480,9,5,68,19,55
baconed01,4,6,1,3,1,0,0,2,0,0,0,0,0,0,0,0,0
bacsimi01,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bacsimi02,51,50,1,5,2,0,0,3,0,0,1,10,0,0,7,0,0
baczefr01,63,89,5,12,0,0,1,2,0,0,2,34,0,0,10,0,1
badenbu01,418,33,1,3,1,0,0,2,0,0,1,19,0,0,5,0,0
baderar01,2,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
baderlo01,22,22,1,4,0,0,0,1,0,0,0,3,0,1,1,0,0
badgrre01,143,382,57,98,30,3,2,45,4,5,24,42,0,4,12,0,0
baeched01,64,42,4,8,0,0,0,2,0,0,0,10,0,0,3,0,0
baekch01,61,30,2,5,1,0,1,2,0,0,1,8,0,0,8,0,0
baergca01,1630,5439,731,1583,279,17,134,774,59,24,291,580,41,73,26,66,158
baezbe01,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
baezda01,533,6,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0
baezja01,80,289,29,58,12,0,10,24,6,3,19,119,1,1,0,0,5
baezjo01,114,355,47,87,14,2,1,19,7,1,25,27,2,1,10,0,6
baezke01,63,151,10,27,10,0,0,7,0,0,13,17,1,0,4,0,4
baezpe01,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bagbyji01,325,660,69,144,35,6,2,60,3,0,32,91,0,2,30,0,0
bagbyji02,322,620,59,140,16,2,3,56,1,0,8,68,0,3,32,0,14
bagwebi01,92,143,12,42,6,3,2,20,0,0,8,14,0,0,4,0,0
bagweje01,2150,7797,1517,2314,488,32,449,1529,202,78,1401,1558,155,128,3,102,221
bahnsst01,575,479,22,56,8,2,1,19,0,0,19,225,0,1,43,1,4
bahred01,50,68,2,10,0,1,0,5,0,0,0,18,0,0,4,0,2
bahrefr01,2,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
baichgr01,4,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
bailean01,216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bailebi01,209,366,23,71,4,1,0,15,3,0,20,38,0,0,14,0,0
bailebi02,5,9,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
bailebo01,1931,6082,772,1564,234,43,189,773,85,83,852,1126,67,17,40,52,195
baileco01,172,2,2,1,0,0,0,0,0,0,2,0,0,0,1,0,0
baileed01,1212,3581,432,915,128,15,155,540,17,18,545,577,77,25,20,37,81
bailefr01,60,124,10,23,2,1,1,6,3,0,9,29,0,3,2,0,0
bailege01,213,634,95,156,16,7,2,52,13,15,63,61,0,7,23,0,0
baileha01,16,43,5,10,2,1,0,3,0,0,2,0,0,1,0,0,0
baileho01,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
baileho02,172,304,18,48,6,0,0,17,0,0,9,119,0,1,41,0,10
baileje01,56,136,25,31,4,3,6,16,0,0,19,39,1,4,0,0,7
baileji01,3,3,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
baileki01,1,4,2,2,1,0,0,1,1,0,0,1,0,0,0,0,0
bailema01,340,949,101,209,37,1,24,101,2,5,166,222,23,3,3,5,34
bailero01,93,97,15,20,1,1,1,8,0,0,6,22,0,0,11,0,0
bailesc01,343,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bailest01,34,10,0,0,0,0,0,0,0,0,1,5,0,0,0,0,0
bailesw01,52,30,1,8,1,0,0,1,0,0,4,11,0,0,1,0,0
bailobo01,955,2937,339,775,107,23,9,222,90,36,187,164,10,20,42,20,51
baineha01,2830,9908,1299,2866,488,49,384,1628,34,34,1062,1441,187,14,9,99,298
bainlo01,3,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
bairdal01,48,107,9,27,1,0,0,9,5,0,7,11,0,0,1,0,0
bairdbo01,8,6,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0
bairddo01,617,2106,230,492,86,45,6,191,118,28,157,295,0,12,78,0,0
bairdo01,584,52,2,5,1,0,1,4,0,0,0,23,0,0,4,0,0
baislje01,14,43,1,11,1,0,0,5,0,0,4,7,0,0,0,0,2
bajenje01,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bakelje01,222,727,70,111,12,4,2,33,2,0,83,86,0,3,0,0,0
bakenda01,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bakeral01,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bakerbi01,263,588,45,145,25,5,2,68,6,0,68,30,0,3,5,0,19
bakerbo01,2,7,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
bakerch01,15,57,5,8,2,0,1,0,0,0,0,0,0,0,0,0,0
bakerch02,93,146,14,27,2,3,0,9,0,0,3,27,0,0,9,0,4
bakerda01,9,20,3,5,1,0,0,2,0,0,3,3,0,2,1,0,0
bakerde01,173,302,27,63,9,4,0,22,5,3,32,32,0,2,18,0,0
bakerdo01,136,246,38,51,11,2,0,22,3,0,18,62,0,3,8,1,1
bakerdu01,2039,7117,964,1981,320,23,242,1013,137,73,762,926,52,30,27,85,158
bakerer01,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bakerfl01,874,2280,285,573,76,13,1,196,23,25,382,165,0,6,26,0,33
bakerfr01,1575,5984,887,1838,315,103,96,987,235,28,473,182,0,50,153,0,0
bakerfr02,125,353,39,82,17,4,4,38,3,4,26,68,3,2,0,3,8
bakerfr03,146,288,28,55,8,3,1,24,4,2,40,60,3,2,2,2,4
bakerge01,126,474,45,74,6,0,0,5,0,0,14,29,0,0,0,0,0
bakerge02,630,2230,265,590,109,21,39,227,21,17,184,219,9,9,50,18,55
bakerho01,29,82,5,18,1,1,0,7,2,1,8,10,0,0,1,0,0
bakerja01,14,26,1,3,0,0,1,2,0,0,1,6,0,0,0,1,1
bakerje01,22,29,0,3,0,0,0,3,0,0,2,0,0,1,0,0,0
bakerje02,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
bakerje03,748,1793,244,474,108,15,54,235,14,1,139,472,6,9,1,16,55
bakerjo01,359,1076,124,266,57,1,14,120,2,1,127,269,15,10,8,7,32
bakerki01,65,166,19,35,1,2,0,10,2,0,22,13,0,2,0,0,0
bakerne01,5,6,0,1,0,0,0,2,0,0,0,2,0,0,0,0,0
bakerno01,31,106,16,18,2,0,0,6,0,0,2,0,0,2,0,0,0
bakerph01,195,817,134,212,20,11,3,34,16,0,39,32,0,0,0,0,0
bakersc01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bakersc02,193,32,1,3,1,0,0,0,0,0,0,13,0,0,6,0,0
bakerst01,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bakerto01,70,58,5,18,4,0,0,5,0,0,3,6,0,0,0,0,1
bakerto02,10,3,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
bakertr01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
bakopa01,789,2202,195,508,98,11,24,195,4,9,233,589,36,7,16,13,44
balasmi01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
balazjo01,59,162,14,39,8,1,2,15,0,0,7,35,0,1,2,1,1
balbost01,960,3120,351,714,127,11,181,495,1,2,273,856,21,19,1,27,67
balcebo01,7,2,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0
baldero01,519,1910,281,531,99,18,60,262,60,16,102,388,8,31,7,15,33
baldsja01,457,78,5,7,1,0,0,3,1,0,5,41,0,0,8,0,1
baldwbi01,39,117,12,27,4,1,5,13,2,1,6,16,0,0,1,1,0
baldwda01,176,15,1,1,0,0,0,0,0,0,1,10,0,0,0,0,0
baldwfr01,16,20,0,2,0,0,0,0,0,0,1,9,0,0,0,0,1
baldwha01,12,11,4,4,0,0,0,0,0,0,0,2,0,0,1,0,0
baldwhe01,6,16,1,5,0,0,0,1,0,0,1,2,0,0,0,0,0
baldwja01,266,44,1,4,1,1,0,2,0,0,0,20,0,0,3,0,1
baldwje01,7,8,1,0,0,0,0,0,0,0,1,2,0,0,0,0,0
baldwki01,441,1677,186,371,56,27,7,178,40,0,36,38,0,13,0,0,0
baldwla01,134,494,68,114,16,7,0,55,7,0,40,77,0,1,0,0,0
baldwma01,348,1155,109,188,21,18,10,106,18,0,82,368,0,1,0,0,0
baldwof01,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
baldwre01,52,87,5,21,6,0,1,12,0,0,3,4,0,0,0,0,5
baldwri01,105,22,2,6,0,0,0,0,0,0,0,9,0,0,2,0,0
balejo01,109,17,0,2,0,0,0,0,0,0,0,8,0,0,0,0,0
balenmi01,78,219,19,40,2,4,0,11,6,0,6,33,0,1,9,0,0
balenwl01,170,511,54,113,31,1,15,52,2,2,44,149,2,0,0,4,15
balesco01,88,28,1,4,0,0,0,1,0,0,2,10,0,1,11,0,0
balesle01,31,43,8,4,0,0,0,2,1,1,8,12,0,0,1,1,1
balfogr01,534,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
ballaje01,197,13,0,5,1,0,0,0,0,0,0,4,0,0,1,0,0
ballar01,33,84,7,16,2,0,0,8,2,0,7,1,0,1,2,0,0
balleja01,94,14,0,1,0,0,0,0,0,0,0,7,0,1,2,0,0
ballepe01,3,9,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
ballima01,18,5,1,1,0,0,0,0,0,0,0,2,0,0,0,0,0
ballje01,2,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
ballji01,16,51,4,7,2,0,0,3,0,0,3,0,0,0,1,0,0
ballne01,501,1609,162,404,56,17,4,151,92,0,99,13,0,4,60,0,0
ballowi01,99,93,6,5,2,0,1,2,0,0,6,36,0,0,5,0,0
balsato01,18,5,1,1,1,0,0,0,0,0,0,3,0,0,0,0,0
bambege01,11,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
bambeha01,7,12,0,1,0,0,0,0,0,0,1,2,0,0,0,0,0
banckst01,19,72,3,11,0,0,0,2,1,0,0,3,0,0,0,0,0
bancrda01,1913,7182,1048,2004,320,77,32,591,145,75,827,487,0,23,212,0,0
bandoch01,498,1284,134,292,46,2,27,142,1,5,138,197,6,2,27,16,44
bandosa01,2019,7060,982,1790,289,38,242,1039,75,46,1031,923,69,75,65,57,149
bandyje01,2,2,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0
baneed01,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
baneydi01,42,16,0,2,0,0,0,0,0,0,0,4,0,1,3,0,0
banisje01,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
bankhda01,62,45,7,10,1,0,1,3,0,0,1,7,0,2,0,0,2
bankhsc01,267,9,0,2,0,0,0,0,0,0,0,7,0,0,2,0,0
banksbi01,5,14,0,3,0,0,0,0,0,0,1,5,0,0,0,0,0
banksbr01,273,495,65,122,19,3,13,64,8,3,62,129,6,2,5,5,7
bankser01,2528,9421,1305,2583,407,90,512,1636,50,53,763,1236,198,70,45,96,229
banksev01,11,36,6,5,1,1,1,2,1,0,2,5,0,1,0,0,0
banksge01,106,201,33,44,6,2,9,27,0,1,37,59,1,2,1,4,8
banksjo01,30,27,4,3,0,0,0,0,0,0,4,6,0,0,2,0,0
bankswe01,17,59,4,12,3,0,1,4,0,0,2,15,0,1,0,1,0
bankswi01,184,68,5,12,2,0,0,1,0,1,2,23,0,2,8,0,0
bannial01,972,3007,430,811,143,28,19,288,108,37,292,318,13,13,33,28,45
bannibr01,117,29,3,8,4,0,0,4,0,0,0,9,0,1,3,0,1
bannifl01,431,80,6,14,1,0,0,1,0,0,2,26,0,0,11,0,1
banniji01,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bannoji01,366,1433,292,459,76,24,19,253,99,0,152,101,0,11,20,0,0
bannoto01,39,166,34,44,7,2,0,8,20,0,8,9,0,0,3,0,0
bantaja01,69,61,3,7,1,0,0,3,0,0,4,11,0,0,1,0,2
bantzbr01,1,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
banuema01,7,3,0,0,0,0,0,0,0,0,0,1,0,0,4,0,0
baptitr01,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
barajro01,1114,3460,396,812,187,1,136,480,2,2,207,638,31,46,28,39,61
barbare01,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
barbawa01,500,1777,173,462,52,21,1,156,37,16,88,121,0,6,83,0,0
barbebr01,479,1434,163,388,73,6,16,133,16,13,164,268,10,32,18,11,25
barbebr02,26,8,0,1,0,0,0,0,0,0,1,2,0,0,1,0,0
barbech01,55,204,38,41,1,4,0,0,0,0,11,0,0,0,0,0,0
barbeda01,116,374,44,92,23,7,6,60,1,0,20,42,0,3,4,0,0
barbefr01,4,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
barbeja01,199,712,96,160,25,8,0,46,39,0,78,3,0,11,18,0,0
barbest01,466,563,24,65,5,2,5,27,0,1,38,320,0,2,45,1,2
barbest02,25,7,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0
barbetu01,491,1531,189,442,47,21,2,185,28,23,115,112,0,12,53,0,0
barbiji01,39,82,9,23,5,0,0,3,2,0,9,7,1,0,1,0,0
barcelo01,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
barclcu01,44,64,6,15,3,0,0,4,0,0,1,18,0,1,1,0,0
barclge01,401,1538,167,382,35,15,4,140,61,0,62,0,0,18,25,0,0
bardda01,211,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
bardebr01,119,175,21,37,4,0,4,14,0,2,11,44,0,3,3,1,5
bardjo01,586,1778,162,452,109,3,39,220,1,4,175,299,12,3,11,13,56
barera01,88,5,1,1,0,0,0,1,0,0,0,4,0,0,0,0,0
barfije01,1428,4759,715,1219,216,30,241,716,66,47,551,1234,49,34,16,34,100
barfijo01,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
barfijo02,309,1012,133,267,53,6,16,112,35,11,44,188,7,5,5,9,11
barfocl01,90,76,5,20,2,1,0,5,0,0,6,13,0,0,1,0,0
bargagr01,33,9,0,1,0,0,0,1,0,0,0,7,0,0,0,0,0
bargecy01,193,428,33,97,8,5,0,31,3,0,16,55,0,1,9,0,0
barkbr01,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
barkeal01,1,4,0,1,0,0,0,2,0,0,1,0,0,0,0,0,0
barkean01,17,46,5,14,2,0,1,3,1,0,4,7,1,1,0,0,2
barkegl01,235,164,53,38,4,1,3,18,30,18,21,48,0,4,6,2,0
barkeke01,126,285,32,71,12,0,6,36,3,0,34,65,2,1,0,3,4
