playerID,G,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,IBB,HBP,SH,SF,GIDP
barkele01,248,63,3,3,1,0,0,1,0,1,6,31,0,0,6,0,1
barkera01,192,318,34,68,16,0,10,44,1,0,29,76,6,3,3,3,4
barkeri01,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
barkese01,3,2,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
barklbr01,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
barklje01,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
barklre01,63,163,16,43,9,0,0,21,2,0,19,26,0,0,4,0,0
barklsa01,582,2329,362,602,125,39,10,231,51,0,176,44,0,12,0,0,0
barlomi01,133,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
barloto01,126,607,120,174,5,3,1,34,19,10,7,4,0,0,0,0,0
barmebr01,5,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
barmecl01,1186,3805,434,932,208,17,89,415,43,30,216,734,32,60,60,26,54
barnaba01,207,664,88,154,22,9,12,96,9,1,76,98,0,0,3,0,6
barnach01,29,27,6,7,4,0,1,11,0,0,4,4,0,0,1,0,0
barneau01,20,29,4,6,2,0,0,1,1,0,6,6,0,1,1,0,2
barnebi01,8,30,2,6,1,0,0,0,0,0,0,0,0,0,0,0,0
barnebo01,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
barnebr01,116,107,3,15,0,0,0,4,0,0,10,51,0,0,11,0,1
barnebr02,417,1053,121,257,50,7,19,92,21,18,62,323,3,12,14,3,23
barneda01,581,1921,228,472,90,13,21,157,20,5,115,237,10,21,18,13,48
barneed01,88,272,33,61,5,2,0,22,17,4,37,33,0,3,11,0,0
barneep01,4,7,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0
barnefr01,7,7,1,2,1,0,0,2,0,0,1,0,0,0,0,0,0
barnefr02,21,10,3,1,0,0,0,0,0,1,0,3,0,0,0,0,0
barneho01,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
barneje01,435,913,71,195,11,5,1,69,2,4,24,72,0,1,41,0,0
barnejo01,20,58,6,14,4,0,0,2,0,1,3,9,0,3,0,0,3
barneju01,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
barnela01,46,78,4,12,2,0,1,4,0,0,2,18,0,0,0,0,1
barnelu01,27,74,7,18,2,2,0,7,0,1,6,5,1,0,0,1,2
barnema01,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
barnere01,286,836,152,225,41,24,8,97,12,5,95,76,0,5,16,0,0
barnere02,155,201,12,33,3,0,0,7,0,0,7,78,0,0,7,0,8
barneri01,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
barnero01,499,2392,698,859,144,44,6,350,73,25,114,65,0,0,0,0,0
barnesa01,7,11,2,2,1,0,0,0,0,0,2,1,0,1,0,0,0
barnesc01,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
barnesk01,353,614,95,159,30,4,14,83,20,18,41,74,3,4,8,8,10
barnevi01,205,371,20,40,0,0,0,9,0,2,7,119,0,0,15,0,0
barnhcl01,814,2673,404,788,121,61,27,436,35,21,265,149,0,7,103,0,0
barnhed01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
barnhle01,3,5,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
barnhtu01,102,296,26,71,9,0,4,19,0,1,29,55,6,2,4,3,10
barnhvi01,74,204,21,55,7,0,0,19,2,0,10,12,0,0,5,0,9
barnibi01,83,321,32,55,5,2,0,22,2,2,5,16,0,0,0,0,0
barnige01,20,18,1,0,0,0,0,0,0,0,0,9,0,0,0,0,0
barnoed01,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
barnwch01,13,30,2,2,0,0,0,1,1,0,1,6,0,0,0,0,0
barojsa01,179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
baronda01,16,9,1,1,0,0,0,0,0,0,0,7,0,0,2,0,0
barondi01,3,6,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
baronst01,4,11,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2
barracu01,69,163,14,33,6,1,1,14,0,2,23,36,1,0,2,2,7
barrage01,67,62,19,18,2,3,0,3,5,1,2,9,0,0,1,0,1
barraky01,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
barrbo01,179,633,61,117,14,6,4,17,1,0,31,26,0,6,0,0,0
barrbo02,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
barre01,8,34,7,7,1,0,0,2,1,0,0,1,0,0,0,0,0
barreaa01,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
barrebi01,3,13,1,2,1,0,0,1,0,1,0,0,0,0,0,0,0
barrebi02,718,2395,318,690,151,30,23,328,80,50,209,239,0,8,81,0,0
barrebo01,239,650,57,169,23,5,10,86,6,3,32,61,0,1,22,0,0
barredi01,141,222,22,40,4,1,0,15,0,0,17,23,0,1,17,0,7
barrefr01,104,54,3,9,1,0,0,2,0,0,2,18,0,0,1,0,0
barreji01,866,3306,580,962,83,47,16,255,143,0,440,0,0,29,60,0,0
barrejo01,588,1811,303,454,82,32,23,220,69,0,265,201,0,8,24,0,19
barrema01,8,19,1,1,1,0,0,0,0,0,1,4,0,0,0,0,0
barrema02,941,3378,418,938,163,9,18,314,57,21,304,209,7,16,102,33,81
barremi01,1054,3512,398,925,220,21,98,424,11,17,279,480,38,28,22,32,105
barrere01,253,398,17,54,11,0,0,29,0,0,5,83,0,1,52,0,9
barreti01,4,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
barreto01,54,84,9,17,1,0,0,4,0,0,10,15,0,1,5,0,1
barrifr01,129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
barrijo01,10,19,2,3,0,0,0,0,0,0,1,4,0,0,0,0,1
barrima01,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
barriyh01,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
barrji01,481,513,28,83,15,2,1,31,2,0,15,129,0,4,68,1,4
barrocu01,32,99,6,19,2,0,0,9,3,0,12,0,0,2,5,0,0
barrofr01,18,86,13,13,2,1,0,11,1,0,0,0,0,0,0,0,0
barrofr02,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
barrore01,10,21,3,4,1,0,0,1,2,0,1,4,0,0,0,0,0
barroto01,58,190,22,54,12,1,4,24,0,1,12,39,0,2,2,3,2
barrsc01,41,107,9,12,3,0,0,2,2,0,14,0,0,2,4,0,0
barrst01,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
barryed01,12,23,3,2,1,0,0,2,0,0,2,0,0,0,2,0,0
barryha01,3,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
barryja01,1223,4146,532,1009,142,38,10,429,153,18,396,142,0,76,284,0,0
barryje01,104,217,25,53,18,0,5,28,0,4,22,48,1,2,0,4,4
barryke01,20,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
barryri01,20,32,4,6,1,0,0,0,0,0,5,6,0,1,0,0,2
barrysh01,1100,4014,516,1073,128,47,10,391,140,0,279,0,0,37,135,0,0
barryto01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bartedi01,2016,7629,1130,2165,442,71,79,710,109,3,748,627,0,97,269,0,102
barteki01,243,416,69,90,12,5,4,33,36,19,36,141,1,3,16,2,4
barthbo01,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
barthji01,3,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
barthjo01,4,3,0,1,0,1,0,2,0,0,0,0,0,0,0,0,0
barthle01,9,8,0,1,1,0,0,1,0,0,0,5,0,0,0,0,0
bartito01,124,355,32,78,10,3,0,16,3,3,26,37,0,0,5,0,0
bartlbi01,19,25,2,3,0,1,0,0,0,0,1,0,0,0,0,0,0
bartlbo01,9,21,0,1,0,0,0,1,0,0,1,3,0,0,1,0,0
bartlir01,14,46,5,8,1,1,0,5,0,0,3,7,0,0,2,0,0
bartlja01,892,3141,435,849,156,26,31,286,123,37,275,526,8,48,31,26,61
bartobo01,393,1049,54,237,31,3,9,66,3,6,87,168,18,5,6,6,33
bartobr01,83,153,23,41,9,2,2,13,3,2,19,39,0,2,4,1,5
bartocl01,53,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
bartoda01,24,47,9,12,1,0,0,1,0,0,6,3,0,0,0,0,0
bartoda02,551,1744,242,431,94,11,30,184,13,7,290,348,10,14,19,18,25
bartoha01,29,60,5,10,2,1,0,3,2,0,3,0,0,0,2,0,0
bartosh01,73,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
bartovi01,102,373,64,87,12,4,16,65,1,0,29,62,0,10,2,0,0
bartsch01,26,78,7,13,1,0,0,6,2,0,11,12,0,1,0,0,0
barziph01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
basakch01,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
basgamo01,200,512,52,110,15,3,4,41,1,0,46,51,0,2,7,0,17
bashaal01,8,17,3,2,0,0,0,0,0,0,3,0,0,0,0,0,0
bashowa01,10,10,1,2,0,0,0,0,0,0,1,3,0,0,0,0,0
basined01,203,602,58,147,19,7,4,59,1,0,35,70,0,6,21,0,17
baskeji01,35,47,5,8,1,1,0,3,0,0,6,0,0,2,1,0,0
bassan01,130,38,3,4,0,1,0,6,1,0,0,17,0,0,1,0,0
bassbr01,101,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
bassdi01,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bassdo01,2,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0
bassech01,917,3493,392,806,114,49,15,402,116,0,239,312,0,27,0,0,0
bassich01,24,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
bassjo01,25,100,19,29,2,10,3,19,0,1,3,4,0,0,0,0,0
basske01,1571,4839,609,1308,248,40,118,611,151,73,357,668,63,37,28,30,112
bassljo01,811,2319,250,704,99,16,1,318,13,8,437,81,0,10,92,0,0
bassno01,66,82,5,8,0,0,1,6,0,0,3,48,0,0,4,0,0
bassra01,130,325,24,69,6,2,9,42,0,1,30,51,2,4,3,4,8
bastaan01,341,8,0,0,0,0,0,0,0,0,1,5,0,0,1,0,0
bastich01,504,1806,241,342,49,26,11,144,57,0,179,308,0,15,0,0,0
batchem01,348,1253,134,315,38,22,7,98,37,0,65,0,0,3,40,0,0
batchjo01,11,3,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0
batchri01,43,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
batemjo01,1017,3330,250,765,123,18,81,375,10,10,172,610,69,27,25,31,123
batesaa01,5,11,2,4,2,0,0,2,0,0,1,4,0,0,0,0,0
batesbi01,29,48,11,6,1,0,0,2,8,1,4,10,0,0,1,1,2
batesbu01,15,58,8,15,2,0,1,2,1,0,2,8,0,0,2,0,3
batesch01,9,38,5,9,2,2,0,2,3,1,3,5,0,0,0,0,0
batesde01,22,60,1,8,2,0,0,1,0,1,6,15,1,4,0,0,2
batesdi01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
batesfr01,27,77,9,16,1,0,0,5,0,0,12,0,0,1,1,0,0
batesja01,319,677,88,162,38,5,12,69,5,8,88,152,6,7,3,1,18
batesjo01,1,4,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
batesjo02,1154,3913,565,1087,167,73,25,417,187,0,503,190,0,49,132,0,0
batesra01,154,515,51,120,20,9,2,70,15,0,24,48,0,7,15,0,0
bathebi01,121,183,15,39,4,1,8,29,0,0,9,39,2,1,6,2,4
batiske01,6,8,1,2,0,0,0,0,0,0,0,5,0,0,0,0,0
batiski01,251,658,59,154,23,1,10,64,4,6,14,120,5,2,3,7,25
batismi01,658,311,20,28,5,0,2,9,0,0,11,173,0,0,28,1,6
batisra01,22,25,2,7,1,0,0,2,0,0,1,10,1,0,0,0,1
batisto01,1309,4568,625,1146,226,17,221,718,47,26,287,790,27,47,10,47,109
batscbi01,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
battala01,2,4,0,1,0,0,0,0,0,0,2,1,0,0,0,0,0
batteea01,1141,3586,393,969,150,17,104,449,13,12,421,470,42,28,39,30,127
battege01,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
battijo01,480,1953,228,439,51,25,3,143,26,5,40,36,0,1,0,0,0
battlal01,108,248,33,57,8,0,1,7,13,5,32,52,1,3,4,1,3
battlho01,29,37,5,9,0,0,1,5,1,0,6,13,0,0,0,0,1
battlji01,6,8,1,3,0,1,0,0,0,0,0,1,0,0,1,0,0
battoch01,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
battsma01,546,1605,163,432,95,11,26,220,6,4,143,163,0,3,16,5,52
baueral01,7,23,3,5,0,0,0,0,0,0,0,4,0,0,0,0,0
bauerha01,1544,5145,833,1424,229,57,164,703,50,33,521,638,11,34,51,25,95
bauerlo01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bauerri01,187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bauerru01,129,207,13,50,4,2,0,13,0,0,8,41,0,0,5,0,1
bauertr01,65,13,0,1,0,0,0,0,0,0,1,5,0,0,1,0,0
baughju01,79,218,28,55,11,1,1,20,13,4,7,38,0,1,5,3,4
baumafr01,246,225,16,49,8,2,2,24,1,1,26,90,0,0,7,2,0
baumapa01,299,904,118,248,30,13,4,101,30,10,81,76,0,9,31,0,0
baumeji01,18,34,2,7,1,1,0,2,0,0,2,10,0,2,1,0,0
baumgge01,124,215,15,31,5,1,0,13,1,0,30,49,0,1,5,0,0
baumgha01,9,4,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0
baumgjo01,7,27,3,5,0,0,0,2,0,0,0,5,0,0,0,0,0
baumgro01,92,12,0,1,0,0,0,0,0,0,0,4,0,0,0,0,0
baumgst01,154,158,16,30,5,1,0,9,0,0,13,31,0,0,7,0,0
baumhfr01,1019,3477,450,1010,165,51,25,272,30,20,258,258,2,17,45,10,57
bausege01,7,21,1,1,0,0,0,0,2,0,4,8,0,0,0,0,0
bautaed01,97,17,0,3,0,0,0,0,0,0,0,4,0,0,1,0,0
bautida01,895,2517,317,685,121,19,62,319,37,16,149,409,12,15,20,17,75
bautide01,131,8,0,2,0,0,0,2,0,0,0,4,0,0,0,0,0
bautijo01,314,50,2,5,0,0,0,1,0,0,1,17,0,0,4,0,0
bautijo02,1403,4716,810,1212,243,16,286,793,58,24,794,1010,52,63,23,46,131
baxesji01,88,280,39,69,12,0,17,39,1,1,25,54,0,1,2,0,15
baxesmi01,146,337,40,73,13,2,1,13,1,7,39,39,1,3,6,0,6
baxtemi01,232,417,52,95,23,4,4,28,10,5,55,100,5,13,0,4,7
baxtemo01,6,21,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0
bayha01,675,2640,413,722,65,42,5,141,169,0,195,0,0,18,107,0,0
bayja01,1278,4505,737,1200,240,30,222,754,95,17,636,1216,38,56,7,54,84
bayledi01,19,71,7,16,1,0,1,3,0,0,6,0,0,2,1,0,0
baylijo01,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
baylodo01,2292,8198,1236,2135,366,28,338,1276,285,120,805,1069,91,267,16,115,196
baynebi01,199,214,24,62,8,2,1,13,0,2,10,42,0,3,4,0,0
bazaryo01,25,11,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0
beachbr01,49,85,5,10,1,0,0,5,0,0,5,47,0,0,11,0,0
beachja01,8,31,3,3,2,0,0,0,0,0,0,0,0,0,0,0,0
beallbo01,148,234,32,54,12,0,1,18,4,5,45,41,0,1,3,2,4
bealljo01,58,170,18,43,4,1,3,17,2,1,11,25,0,2,6,0,0
beallwa01,36,35,3,4,0,0,0,3,0,0,5,11,0,0,1,0,0
bealsto01,123,539,109,131,15,16,0,66,4,1,8,11,0,0,0,0,0
beamal01,2,6,0,1,1,0,0,0,0,0,0,2,0,0,0,0,0
beamer01,10,11,2,2,0,0,0,0,1,0,0,4,0,1,0,0,0
beamoch01,28,17,1,0,0,0,0,1,0,0,1,9,0,0,1,0,0
beamoch02,45,51,8,10,2,0,0,0,1,0,3,8,0,0,0,0,1
beamotr01,95,158,16,40,9,0,0,15,3,3,11,36,0,1,2,0,4
beamtj01,52,5,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0
beanbe01,86,72,11,19,5,0,1,6,0,0,4,17,0,0,1,0,0
beanbi01,272,478,42,108,20,2,5,53,3,8,25,84,2,4,4,8,9
beanco01,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
beanebi01,148,301,30,66,14,0,3,29,5,5,11,80,0,0,2,1,8
beanjo01,48,176,13,39,2,1,0,5,9,0,5,0,0,1,7,0,0
beardda01,172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
beardge01,212,288,35,68,10,1,4,32,0,0,14,42,0,0,9,0,7
beardmi01,74,10,0,1,0,0,0,0,0,0,1,6,0,0,1,0,0
beardol01,331,1307,195,353,34,34,4,173,73,0,112,61,0,4,0,0,0
beardra01,13,17,1,1,0,0,0,0,0,0,1,8,0,0,0,0,0
beardte01,194,474,80,94,11,6,6,35,16,2,78,107,2,3,7,0,6
bearega01,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bearnla01,173,62,4,10,3,1,0,3,0,0,1,25,0,1,0,0,1
bearske01,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
beaslch01,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
beaslle01,25,32,5,7,1,0,0,3,1,1,2,2,0,0,2,1,0
beatied01,114,388,46,56,5,5,4,38,3,0,32,90,0,0,0,0,0
beatlda01,1,3,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
beatope01,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
beattbl01,7,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
beattde01,2,3,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
beattji01,203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
beaucji01,393,661,79,153,18,4,14,90,6,5,54,150,6,3,0,12,11
beaumgi01,1463,5660,955,1759,182,82,39,617,254,0,425,14,0,30,166,0,0
beavabl01,54,2,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
beaveed01,13,58,13,15,2,0,0,7,2,0,1,0,0,0,0,0,0
beazljo01,76,120,9,18,3,2,0,13,0,0,5,55,0,0,15,0,1
becanbu01,12,41,3,10,0,0,0,2,0,0,1,2,0,1,0,0,0
bechlst01,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bechtge01,221,1041,215,288,48,11,3,165,17,2,21,12,0,0,0,0,0
beckbo01,266,327,17,61,14,0,0,20,0,0,4,46,0,0,19,0,13
beckch01,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
beckch02,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
beckcl01,468,1525,203,354,56,11,12,162,9,0,184,180,0,5,44,0,0
beckebe01,876,2764,367,763,114,43,45,292,129,15,241,231,0,5,81,0,0
beckebo01,6,10,1,1,0,0,0,1,0,0,3,0,0,0,0,0,0
beckech01,15,24,1,6,0,0,0,0,0,0,1,0,0,0,1,0,0
beckegl01,1320,5208,685,1473,196,31,22,360,49,25,260,243,3,19,58,27,114
beckehe01,55,137,9,25,2,0,0,13,0,0,8,0,0,3,5,0,0
beckehe02,152,358,45,94,18,3,2,47,1,0,50,42,0,4,0,0,8
beckejo01,40,83,8,20,5,2,1,13,0,0,8,8,0,1,0,0,0
beckejo02,335,289,19,41,12,0,3,18,0,0,12,110,0,0,33,1,4
beckema01,17,52,5,13,2,0,0,3,3,0,2,9,0,0,5,0,0
becker01,232,912,122,265,42,11,9,123,12,0,30,0,0,2,9,0,0
beckeri01,789,2227,345,570,100,12,45,243,66,26,350,616,4,12,19,12,44
beckero01,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
beckfr01,8,32,2,6,2,0,0,0,0,0,0,0,0,0,0,0,0
